"name","whitelist","blacklist","wpercentage","bpercentage","sum","wnorm","bnorm","remainder","wrnorm","wbnorm","tentropy","fentropy","centropy","gain"
"PEiD_01061_Microsoft_Visual_C__v7_0___Basic__NET_","7604","6055","0.07268139","0.03372132","13659","0.5567026","0.4432974","270522","0.3586289","0.6413711","0.990703","0.941539162","0.9439022","0.005338178"
"Upx_193","5","2338","4.77916E-05","0.01302072","2343","0.002134016","0.997866","281838","0.3711919","0.628808","0.02200889","0.951582918","0.9439188","0.005321554"
"network_tcp_socket","5562","18096","0.05316332","0.1007797","23658","0.2351002","0.7648998","260523","0.3802313","0.6197687","0.7867966","0.958205221","0.9439355","0.005304871"
"DebuggerHiding__Thread","1750","301","0.01672704","0.00167632","2051","0.8532423","0.1467577","282130","0.3646227","0.6353773","0.6016666","0.94645359","0.9439652","0.005275188"
"_UPX_20030X__Markus_Oberhumer__Laszlo_Molnar__John_Reiser_","13","2381","0.000124258","0.01326019","2394","0.005430242","0.9945698","281787","0.3712308","0.6287692","0.04867418","0.951612412","0.9440058","0.005234498"
"PEiD_02412_UPX_2_00_3_0X____Markus_Oberhumer__amp__Laszlo_Molnar__amp__John_Reiser_","13","2381","0.000124258","0.01326019","2394","0.005430242","0.9945698","281787","0.3712308","0.6287692","0.04867418","0.951612412","0.9440058","0.005234498"
"UPX20030XMarkusOberhumerLaszloMolnarJohnReiser","13","2381","0.000124258","0.01326019","2394","0.005430242","0.9945698","281787","0.3712308","0.6287692","0.04867418","0.951612412","0.9440058","0.005234498"
"_UPX_20030X__Markus_Oberhumer_amp_Laszlo_Molnar_amp_John_Reiser_","13","2380","0.000124258","0.01325462","2393","0.005432511","0.9945675","281788","0.3712294","0.6287706","0.04869124","0.95161141","0.9440082","0.005232171"
"network_http","2974","11678","0.02842641","0.06503676","14652","0.2029757","0.7970243","269529","0.3771282","0.6228718","0.7278397","0.95598852","0.9442255","0.005014903"
"_7_Zip_Installer","10","2219","9.55831E-05","0.01235799","2229","0.004486317","0.9955137","281952","0.3710241","0.6289759","0.04145225","0.951455215","0.9443175","0.004922848"
"Win_Adware_Screensaver_1","0","2068","0","0.01151704","2068","0","1","282113","0.3708479","0.6291521","0","0.951320872","0.944398","0.00484231"
"PEiD_01110_Microsoft_Visual_C___v6_0_","710","5230","0.0067864","0.02912675","5940","0.1195286","0.8804714","278241","0.3734568","0.6265432","0.5280043","0.953289401","0.9444","0.004840349"
"PEiD_00319_BobSoft_Mini_Delphi____BoB___BobSoft_","43","2411","0.000411007","0.01342727","2454","0.01752241","0.9824776","281727","0.3712033","0.6287967","0.1272939","0.951591561","0.9444734","0.004766901"
"inject_thread","979","6034","0.009357586","0.03360436","7013","0.1395979","0.8604021","277168","0.3739321","0.6260679","0.5831848","0.953643453","0.9445013","0.004739072"
"BobSoftMiniDelphiBoBBobSoft","40","2355","0.000382332","0.01311539","2395","0.01670146","0.9832985","281786","0.3711362","0.6288638","0.1224962","0.951540544","0.9445536","0.004686786"
"_BobSoft_Mini_Delphi__BoB__BobSoft_","40","2354","0.000382332","0.01310982","2394","0.01670844","0.9832916","281787","0.3711349","0.6288651","0.1225372","0.951539542","0.9445559","0.004684517"
"SUSP_XORed_URL_in_EXE","1","1991","9.55831E-06","0.01108822","1992","0.000502008","0.999498","282189","0.3707444","0.6292556","0.006226072","0.951241971","0.9446177","0.004622598"
"PEiD_01108_Microsoft_Visual_C___v6_0_","1474","7400","0.01408895","0.04121185","8874","0.1661032","0.8338968","275307","0.3746617","0.6253383","0.6487125","0.954184366","0.9446455","0.004594846"
"MD5_Constants","6059","18465","0.0579138","0.1028347","24524","0.2470641","0.7529359","259657","0.3795854","0.6204146","0.8065916","0.95774866","0.9447042","0.004536129"
"persistence","1825","8273","0.01744392","0.04607373","10098","0.1807289","0.8192711","274083","0.3750543","0.6249457","0.6816689","0.95447399","0.9447802","0.004460151"
"vb_pcode","13","2042","0.000124258","0.01137224","2055","0.006326034","0.993674","282126","0.3707847","0.6292153","0.05530602","0.95127269","0.9447937","0.00444669"
"PEiD_02448_UPX_v0_89_6___v1_02___v1_05__v1_24____Markus___Laszlo__overlay__","29","2150","0.000277191","0.01197371","2179","0.01330886","0.9866911","282002","0.370891","0.629109","0.102006","0.95135376","0.9448413","0.00439911"
"DebuggerCheck__RemoteAPI","280","3355","0.002676327","0.01868456","3635","0.07702889","0.9229711","280546","0.3719212","0.6280788","0.3916228","0.952135814","0.9449662","0.004274159"
"PUP_InstallRex_AntiFWb","0","1772","0","0.009868568","1772","0","1","282409","0.3704592","0.6295409","0","0.951023993","0.9450939","0.004146452"
"win_registry","40973","84261","0.3916326","0.4692638","125234","0.3271715","0.6728284","158947","0.4004354","0.5995646","0.9120104","0.971204697","0.9451187","0.004121646"
"AHTeam_EP_Protector_03_fake_PCGuard_403_415_FEUERRADER","1","1777","9.55831E-06","0.009896413","1778","0.00056243","0.9994376","282403","0.3704635","0.6295365","0.0068832","0.951027305","0.9451202","0.004120174"
"_UPX_v0896__v102__v105_v124__Markus__Laszlo_overlay_","23","1960","0.000219841","0.01091557","1983","0.01159859","0.9884014","282198","0.3706546","0.6293454","0.09121365","0.951173422","0.9451727","0.004067702"
"PEiD_01052_Microsoft_Visual_Basic_v5_0___v6_0_","374","3516","0.003574808","0.0195812","3890","0.09614396","0.903856","280291","0.3719242","0.6280758","0.4566517","0.952138079","0.9453557","0.003884737"
"PEiD_00071_Anti007____NsPacK_Private_","1250","6271","0.01194789","0.03492426","7521","0.1662013","0.8337987","276660","0.3736391","0.6263609","0.6489407","0.953425381","0.945367","0.003873335"
"Upx_123","9","1755","8.60248E-05","0.009773892","1764","0.005102041","0.994898","282417","0.3704168","0.6295832","0.04619244","0.950991581","0.9453752","0.003865159"
"DebuggerCheck__QueryInfo","4262","2946","0.04073752","0.01640677","7208","0.5912874","0.4087125","276973","0.3623422","0.6376578","0.9758195","0.944610213","0.9454018","0.003838561"
"_Armadillo_v171_","884","5127","0.008449546","0.02855313","6011","0.1470637","0.8529363","278170","0.3729266","0.6270733","0.6024432","0.952892758","0.94548","0.003760325"
"Armadillov171","884","5126","0.008449546","0.02854756","6010","0.1470882","0.8529118","278171","0.3729253","0.6270747","0.6025053","0.952891753","0.9454816","0.003758764"
"_Microsoft_Visual_Cpp_50_","884","5124","0.008449546","0.02853642","6008","0.1471372","0.8528628","278173","0.3729226","0.6270774","0.6026294","0.952889743","0.9454848","0.003755641"
"ms_vc_h","884","5109","0.008449546","0.02845288","5993","0.1475054","0.8524946","278188","0.3729025","0.6270975","0.6035622","0.952874665","0.9455081","0.00373224"
"visual_c_plus_plus_6","806","4857","0.007703998","0.02704945","5663","0.1423274","0.8576726","278518","0.3727407","0.6272593","0.5903018","0.952753269","0.9455305","0.003709833"
"ms_vc6","835","4940","0.007981189","0.0275117","5775","0.1445887","0.8554112","278406","0.3727865","0.6272135","0.5961313","0.952787642","0.9455398","0.003700539"
"dbgdetect_funcs","10167","10488","0.09717935","0.05840944","20655","0.4922295","0.5077705","263526","0.3584238","0.6415762","0.9998258","0.941367073","0.945616","0.00362437"
"reads_clipboard","1152","5814","0.01101117","0.03237915","6966","0.1653747","0.8346253","277215","0.3732446","0.6267554","0.6470138","0.953130839","0.9456272","0.003613239"
"ASPack_v211d","11","1652","0.000105141","0.009200267","1663","0.006614552","0.9933854","282518","0.3702773","0.6297227","0.05740144","0.950884767","0.9456562","0.003584182"
"ASPack_212withouth_Poly_Solodovnikov_Alexey","11","1648","0.000105141","0.009177991","1659","0.0066305","0.9933695","282522","0.370272","0.629728","0.05751673","0.950880751","0.9456654","0.003574926"
"ASPack_v212_additional","11","1643","0.000105141","0.009150145","1654","0.006650544","0.9933494","282527","0.3702655","0.6297345","0.05766154","0.95087573","0.945677","0.003563356"
"ASPack_v212_Alexey_Solodovnikov","11","1643","0.000105141","0.009150145","1654","0.006650544","0.9933494","282527","0.3702655","0.6297345","0.05766154","0.95087573","0.945677","0.003563356"
"ASPack_v212","11","1643","0.000105141","0.009150145","1654","0.006650544","0.9933494","282527","0.3702655","0.6297345","0.05766154","0.95087573","0.945677","0.003563356"
"ASPack_v21_additional","11","1641","0.000105141","0.009139006","1652","0.006658596","0.9933414","282529","0.3702629","0.6297371","0.05771969","0.950873722","0.9456816","0.003558728"
"ASProtect_V2X_DLL_Alexey_Solodovnikov_additional","11","1641","0.000105141","0.009139006","1652","0.006658596","0.9933414","282529","0.3702629","0.6297371","0.05771969","0.950873722","0.9456816","0.003558728"
"ASProtect_V2X_DLL_Alexey_Solodovnikov","11","1641","0.000105141","0.009139006","1652","0.006658596","0.9933414","282529","0.3702629","0.6297371","0.05771969","0.950873722","0.9456816","0.003558728"
"Win_Trojan_Ramnit_1853","0","1407","0","0.007835821","1407","0","1","282774","0.369981","0.630019","0","0.950657483","0.9459507","0.003289659"
"PEiD_00238_ASPack_v2_12_","15","1515","0.000143375","0.008437291","1530","0.009803922","0.990196","282651","0.3700889","0.6299111","0.07949045","0.950740334","0.9460496","0.003190752"
"PEiD_00265_ASProtect_V2_X_DLL____Alexey_Solodovnikov_","15","1513","0.000143375","0.008426153","1528","0.009816754","0.9901832","282653","0.3700863","0.6299137","0.07957587","0.950738325","0.9460542","0.003186159"
"PEiD_00239_ASPack_v2_12_","15","1510","0.000143375","0.008409445","1525","0.009836066","0.9901639","282656","0.3700823","0.6299176","0.07970439","0.950735311","0.9460611","0.003179271"
"aspack_212","15","1509","0.000143375","0.008403876","1524","0.00984252","0.9901575","282657","0.370081","0.6299189","0.07974733","0.950734306","0.9460634","0.003176975"
"ASPack212","15","1509","0.000143375","0.008403876","1524","0.00984252","0.9901575","282657","0.370081","0.6299189","0.07974733","0.950734306","0.9460634","0.003176975"
"upx_3","17","1499","0.000162491","0.008348184","1516","0.01121372","0.9887863","282665","0.3700635","0.6299365","0.08873604","0.950720839","0.9461225","0.003117899"
"PEiD_00035_ACProtect_UltraProtect_1_0X_2_0X____RiSco_","4","1357","3.82332E-05","0.007557362","1361","0.002939015","0.997061","282820","0.3699067","0.6300933","0.02895231","0.950600392","0.9461864","0.003053936"
"_Netopsystems_FEAD_Optimizer_1_","15","1454","0.000143375","0.008097572","1469","0.01021103","0.9897889","282712","0.3700091","0.6299909","0.08218889","0.950679045","0.9461896","0.00305076"
"Crypt32_CryptBinaryToString_API","275","2572","0.002628535","0.0143239","2847","0.0965929","0.9034071","281334","0.3708972","0.6291028","0.4581014","0.951358516","0.9464169","0.002823434"
"SHA512_Constants","2090","1118","0.01997687","0.006226331","3208","0.6514962","0.3485037","280973","0.3649141","0.6350859","0.9327247","0.946686778","0.9465292","0.002711205"
"DLL_inject","9880","24203","0.09443611","0.1347906","34083","0.2898806","0.7101194","250098","0.3788155","0.6211845","0.8685669","0.957201152","0.9465709","0.002669484"
"Win_Trojan_Ramnit_1849","0","1126","0","0.006270884","1126","0","1","283055","0.3696137","0.6303863","0","0.950375003","0.9466094","0.002631003"
"PEiD_01006_MASM_TASM___sig4__h__","3306","2477","0.03159977","0.01379483","5783","0.5716756","0.4283244","278398","0.3639214","0.6360785","0.9851254","0.945890206","0.9466887","0.002551739"
"Win_Trojan_Deadc0de_1","119","1800","0.001137439","0.0100245","1919","0.06201147","0.9379885","282262","0.3702305","0.6297695","0.3353785","0.950848909","0.9466928","0.002547573"
"VMProtectSDK","3","1123","2.86749E-05","0.006254177","1126","0.002664298","0.9973357","283055","0.3696031","0.6303969","0.0266238","0.95036684","0.9467067","0.002533644"
"spreading_file","414","2863","0.003957141","0.01594453","3277","0.1263351","0.8736649","280904","0.3709702","0.6290299","0.5473007","0.951414091","0.9467541","0.002486266"
"Nullsoft_PiMP_Stub_SFX","548","3281","0.005237954","0.01827244","3829","0.1431183","0.8568817","280352","0.3712226","0.6287774","0.5923475","0.951606218","0.9467657","0.002474735"
"HasRichSignature","37824","54667","0.3615335","0.3044498","92491","0.4089479","0.5910521","191690","0.3484637","0.6515363","0.9759447","0.932688489","0.9467669","0.002473488"
"QtFrameWork","571","24","0.005457795","0.00013366","595","0.9596639","0.04033614","283586","0.3669081","0.6330919","0.2438312","0.94826843","0.9467935","0.002446845"
"antivm_virtualbox","0","1018","0","0.005669414","1018","0","1","283163","0.3694727","0.6305273","0","0.950266362","0.9468623","0.002378075"
"_UPX_Protector_v10x_2_","11","1128","0.000105141","0.006282023","1139","0.009657594","0.9903424","283042","0.3695918","0.6304082","0.07851457","0.950358144","0.9468638","0.002376583"
"_UPX_Protector_v10x_2","11","1128","0.000105141","0.006282023","1139","0.009657594","0.9903424","283042","0.3695918","0.6304082","0.07851457","0.950358144","0.9468638","0.002376583"
"UPXProtectorv10x2","11","1128","0.000105141","0.006282023","1139","0.009657594","0.9903424","283042","0.3695918","0.6304082","0.07851457","0.950358144","0.9468638","0.002376583"
"PEiD_02428_UPX_Protector_v1_0x__2__","11","1128","0.000105141","0.006282023","1139","0.009657594","0.9903424","283042","0.3695918","0.6304082","0.07851457","0.950358144","0.9468638","0.002376583"
"VC8_Random","1008","4526","0.009634777","0.02520606","5534","0.1821467","0.8178533","278647","0.3718432","0.6281568","0.6847509","0.952076866","0.9468711","0.002369279"
"CobaltStrike_C2_Encoded_Config_Indicator","0","1002","0","0.005580307","1002","0","1","283179","0.3694518","0.6305482","0","0.950250264","0.9468998","0.002340615"
"rat_webcam","17","1142","0.000162491","0.006359991","1159","0.01466782","0.9853322","283022","0.3695967","0.6304033","0.1103499","0.950361932","0.946936","0.002304332"
"PEiD_02447_UPX_v0_89_6___v1_02___v1_05__v1_22__Delphi__stub_","11","1092","0.000105141","0.006081533","1103","0.009972801","0.9900272","283078","0.3695448","0.6304552","0.08061277","0.950321929","0.9469463","0.002294069"
"misc_no_dosmode_header","402","2702","0.003842441","0.01504789","3104","0.1295103","0.8704897","281077","0.3707845","0.6292155","0.5560937","0.951272562","0.9469562","0.002284195"
"antisb_threatExpert","2881","2164","0.02753749","0.01205168","5045","0.5710605","0.4289396","279136","0.3644818","0.6355182","0.9853805","0.946340668","0.9470338","0.002206636"
"TEAN","234","2082","0.002236645","0.01159501","2316","0.1010363","0.8989637","281865","0.370344","0.629656","0.4722719","0.950935827","0.9470348","0.002205527"
"PEiD_00242_ASPack_v2_xx_","4","983","3.82332E-05","0.005474493","987","0.004052685","0.9959473","283194","0.3694181","0.6305819","0.03804123","0.950224275","0.9470561","0.002184233"
"aPLib","52","1296","0.000497032","0.007217643","1348","0.03857567","0.9614244","282833","0.36972","0.6302801","0.2357231","0.950456813","0.9470665","0.002173865"
"PEiD_00241_ASPack_v2_xx_","4","974","3.82332E-05","0.005424371","978","0.00408998","0.99591","283203","0.3694064","0.6305936","0.03833714","0.950215218","0.947077","0.002163352"
"_UPX_v0896__v102__v105_v122_Delphi_stub__Laszlo__Markus_","11","1005","0.000105141","0.005597015","1016","0.01082677","0.9891732","283165","0.3694313","0.6305687","0.0862256","0.95023439","0.9471454","0.002094972"
"_UPX_v0896__v102__v105_v122_Delphi_stub_","11","1005","0.000105141","0.005597015","1016","0.01082677","0.9891732","283165","0.3694313","0.6305687","0.0862256","0.95023439","0.9471454","0.002094972"
"upx1x_delphi","11","1005","0.000105141","0.005597015","1016","0.01082677","0.9891732","283165","0.3694313","0.6305687","0.0862256","0.95023439","0.9471454","0.002094972"
"DebuggerException__SetConsoleCtrl","7182","7778","0.06864779","0.043317","14960","0.4800802","0.5199198","269221","0.3619294","0.6380706","0.9988548","0.944273105","0.9471464","0.002093949"
"Delphi_Random","1196","4786","0.01143174","0.02665404","5982","0.1999331","0.8000669","278199","0.3717662","0.6282337","0.7217944","0.952018621","0.9471724","0.002067962"
"PEiD_00516_EmbedPE_V1_00_V1_24____cyclotron_","9","964","8.60248E-05","0.005368679","973","0.009249743","0.9907503","283208","0.3693822","0.6306178","0.07577734","0.950196564","0.9472027","0.002037707"
"Win_Trojan_Virut_388","0","867","0","0.00482847","867","0","1","283314","0.3692758","0.6307242","0","0.950114398","0.9472157","0.00202465"
"PEiD_00003__EP_ExE_Pack__V1_4_lite_b2____6aHguT___g_l_u_k_","11","972","0.000105141","0.005413232","983","0.01119023","0.9888098","283198","0.3693882","0.6306118","0.08858423","0.950201179","0.9472208","0.002019578"
"CAP_HookExKeylogger","151","1631","0.001443305","0.009083315","1782","0.08473625","0.9152638","282399","0.3699376","0.6300624","0.4186517","0.950624146","0.9472883","0.001952039"
